구,동,월세(만원),관리비(만원),소득,주거 부담 비율,거주 적합도 점수
서대문구,홍제1동,69.41306280814938,0.1115955,3454582.3636363638,0.2,35.92227272727273
서대문구,홍제2동,69.41306280814938,0.1115955,3690049.1818181816,0.18863636363636366,38.91681818181818
서대문구,홍제3동,69.41306280814938,0.1115955,2835261.6818181816,0.24727272727272728,27.745
서초구,내곡동,130.78553628848013,0.1350555762711864,3962951.3181818184,0.3281818181818182,34.66136363636364
서초구,반포1동,130.78553628848013,0.1350555762711864,5346845.181818182,0.24863636363636363,52.218636363636364
서초구,반포2동,130.78553628848013,0.1350555762711864,6799040.454545454,0.18999999999999997,71.57954545454545
서초구,반포3동,130.78553628848013,0.1350555762711864,6156143.454545454,0.21,63.208181818181814
서초구,반포4동,130.78553628848013,0.1350555762711864,5311300.909090909,0.24863636363636363,51.86818181818182
서초구,반포본동,130.78553628848013,0.1350555762711864,5649345.2727272725,0.22863636363636364,56.641818181818174
서초구,방배1동,130.78553628848013,0.1350555762711864,4103965.6363636362,0.3172727272727273,36.42090909090909
서초구,방배2동,130.78553628848013,0.1350555762711864,3869160.8636363638,0.34,33.19090909090909
서초구,방배3동,130.78553628848013,0.1350555762711864,4705266.818181818,0.2786363636363637,44.11818181818182
서초구,방배4동,130.78553628848013,0.1350555762711864,4573937.363636363,0.28863636363636364,42.29045454545455
서초구,방배본동,130.78553628848013,0.1350555762711864,4902175.181818182,0.26727272727272733,46.691818181818185
서초구,서초1동,130.78553628848013,0.1350555762711864,4805987.909090909,0.2686363636363636,45.68909090909091
서초구,서초2동,130.78553628848013,0.1350555762711864,5242544.954545454,0.24863636363636363,51.20090909090909
서초구,서초3동,130.78553628848013,0.1350555762711864,4724366.7272727275,0.2772727272727273,44.391363636363636
서초구,서초4동,130.78553628848013,0.1350555762711864,6512652.681818182,0.19863636363636364,67.83727272727273
서초구,양재1동,130.78553628848013,0.1350555762711864,4185778.4545454546,0.31,37.54181818181818
서초구,양재2동,130.78553628848013,0.1350555762711864,3244764.4545454546,0.40727272727272723,25.00181818181818
서초구,잠원동,130.78553628848013,0.1350555762711864,5487167.7272727275,0.23863636363636365,54.30318181818182
성동구,금호1가동,97.05582213205145,0.11359356666666659,3961541.909090909,0.2440909090909091,38.93636363636364
성동구,금호2·3가동,97.05582213205145,0.11359356666666659,3777228.1363636362,0.25863636363636366,36.39772727272727
성동구,금호4가동,97.05582213205145,0.11359356666666659,4438848.363636363,0.22,44.99727272727273
성동구,마장동,97.05582213205145,0.11359356666666659,3046770.590909091,0.3172727272727273,27.042727272727276
성동구,사근동,97.05582213205145,0.11359356666666659,3133200.772727273,0.30727272727272725,28.220000000000002
성동구,성수1가1동,97.05582213205145,0.11359356666666659,3891691.090909091,0.24863636363636363,38.00545454545454
성동구,성수1가2동,97.05582213205145,0.11359356666666659,3277521.227272727,0.2986363636363636,29.879545454545454
성동구,성수2가1동,97.05582213205145,0.11359356666666659,2922564.909090909,0.32863636363636367,25.50409090909091
성동구,성수2가3동,97.05582213205145,0.11359356666666659,3375782.8181818184,0.28863636363636364,31.212272727272726
성동구,송정동,97.05582213205145,0.11359356666666659,2581110.0454545454,0.3772727272727273,20.89272727272727
성동구,옥수동,97.05582213205145,0.11359356666666659,4854945.045454546,0.2,50.48227272727272
성동구,왕십리2동,97.05582213205145,0.11359356666666659,3485960.227272727,0.2786363636363637,32.685
성동구,왕십리도선동,97.05582213205145,0.11359356666666659,4034247.5454545454,0.23863636363636365,39.92318181818182
성동구,용답동,97.05582213205145,0.11359356666666659,2488499.1818181816,0.39,19.732727272727274
성동구,응봉동,97.05582213205145,0.11359356666666659,3886597.5454545454,0.24863636363636363,37.95636363636363
성동구,행당1동,97.05582213205145,0.11359356666666659,3873475.9545454546,0.2513636363636364,37.68863636363637
성동구,행당2동,97.05582213205145,0.11359356666666659,4433998.954545454,0.21863636363636363,45.02818181818182
성북구,길음1동,64.83757547784224,0.0980423333333333,4479699.181818182,0.14863636363636365,49.57272727272727
성북구,길음2동,64.83757547784224,0.0980423333333333,3729624.5,0.17136363636363636,40.165
성북구,돈암1동,64.83757547784224,0.0980423333333333,3598843.409090909,0.18,38.357727272727274
성북구,돈암2동,64.83757547784224,0.0980423333333333,4320425.818181818,0.15,47.73227272727272
성북구,동선동,64.83757547784224,0.0980423333333333,2848276.3636363638,0.22727272727272727,28.610454545454548
성북구,보문동,64.83757547784224,0.0980423333333333,3156843.5,0.21,32.41136363636363
성북구,삼선동,64.83757547784224,0.0980423333333333,3076270.8636363638,0.20863636363636362,31.64090909090909
성북구,석관동,64.83757547784224,0.0980423333333333,2858947.272727273,0.23,28.60818181818182
성북구,성북동,64.83757547784224,0.0980423333333333,3497185.3636363638,0.18863636363636366,36.88363636363636
성북구,안암동,64.83757547784224,0.0980423333333333,2914748.772727273,0.21863636363636363,29.6
성북구,월곡1동,64.83757547784224,0.0980423333333333,3309696.6818181816,0.19863636363636364,34.472272727272724
성북구,월곡2동,64.83757547784224,0.0980423333333333,3158082.5,0.20863636363636362,32.484545454545454
성북구,장위1동,64.83757547784224,0.0980423333333333,2244035.1363636362,0.28863636363636364,20.75136363636364
성북구,장위2동,64.83757547784224,0.0980423333333333,2399936.772727273,0.2713636363636364,22.731363636363636
성북구,장위3동,64.83757547784224,0.0980423333333333,3100056.090909091,0.21136363636363634,31.775
성북구,정릉1동,64.83757547784224,0.0980423333333333,3354452.3636363638,0.18999999999999997,35.317727272727275
성북구,정릉2동,64.83757547784224,0.0980423333333333,2949554.8636363638,0.21863636363636363,29.954545454545453
성북구,정릉3동,64.83757547784224,0.0980423333333333,2501548.409090909,0.25863636363636366,24.10909090909091
성북구,정릉4동,64.83757547784224,0.0980423333333333,3057715.1818181816,0.20863636363636362,31.456363636363633
성북구,종암동,64.83757547784224,0.0980423333333333,3403516.272727273,0.18863636363636366,35.890454545454546
송파구,가락1동,90.46268335618164,0.1170975833333333,4862926.863636363,0.18545454545454546,51.53454545454545
송파구,가락2동,90.46268335618164,0.1170975833333333,3939914.3636363638,0.22863636363636364,39.5009090909091
송파구,가락본동,90.46268335618164,0.1170975833333333,3551720.0,0.25727272727272726,34.29272727272727
송파구,거여1동,90.46268335618164,0.1170975833333333,2802043.5,0.3186363636363636,24.814999999999998
송파구,거여2동,90.46268335618164,0.1170975833333333,3052748.5,0.2986363636363636,27.83318181818182
송파구,마천1동,90.46268335618164,0.1170975833333333,2443237.4545454546,0.3686363636363636,20.046363636363637
송파구,마천2동,90.46268335618164,0.1170975833333333,2349298.1363636362,0.38863636363636367,18.67
송파구,문정1동,90.46268335618164,0.1170975833333333,3594240.0454545454,0.24863636363636363,35.09909090909091
송파구,문정2동,90.46268335618164,0.1170975833333333,4490652.545454546,0.19727272727272727,46.86954545454546
송파구,방이1동,90.46268335618164,0.1170975833333333,3989744.9545454546,0.22863636363636364,40.00454545454546
송파구,방이2동,90.46268335618164,0.1170975833333333,2942176.1363636362,0.30863636363636365,26.438636363636363
송파구,삼전동,90.46268335618164,0.1170975833333333,2799004.909090909,0.32727272727272727,24.47863636363636
송파구,석촌동,90.46268335618164,0.1170975833333333,2942900.5,0.30863636363636365,26.44818181818182
송파구,송파1동,90.46268335618164,0.1170975833333333,3152745.0,0.28727272727272724,29.214090909090906
송파구,송파2동,90.46268335618164,0.1170975833333333,4385689.5,0.20863636363636362,45.11045454545455
송파구,오금동,90.46268335618164,0.1170975833333333,3532457.409090909,0.25863636363636366,34.04409090909091
송파구,오륜동,90.46268335618164,0.1170975833333333,6146741.863636363,0.14863636363636365,68.02454545454545
송파구,위례동,90.46268335618164,0.1170975833333333,3935922.1818181816,0.24454545454545454,39.18727272727273
송파구,잠실2동,90.46268335618164,0.1170975833333333,6376915.7727272725,0.14,71.28136363636364
송파구,잠실3동,90.46268335618164,0.1170975833333333,5469089.818181818,0.16863636363636367,59.095454545454544
송파구,잠실4동,90.46268335618164,0.1170975833333333,5975484.045454546,0.15136363636363637,65.9090909090909
송파구,잠실6동,90.46268335618164,0.1170975833333333,5266176.545454546,0.17,56.80681818181818
송파구,잠실7동,90.46268335618164,0.1170975833333333,6047933.954545454,0.14863636363636365,66.93
송파구,잠실본동,90.46268335618164,0.1170975833333333,3103336.272727273,0.28863636363636364,28.69818181818182
송파구,장지동,90.46268335618164,0.1170975833333333,3282800.6363636362,0.2786363636363637,30.781363636363633
송파구,풍납1동,90.46268335618164,0.1170975833333333,3018958.0454545454,0.3,27.470909090909092
송파구,풍납2동,90.46268335618164,0.1170975833333333,3913709.272727273,0.22863636363636364,39.24181818181818
양천구,목1동,77.4748381956331,0.1263008166666666,5689952.045454546,0.13863636363636364,63.70181818181818
양천구,목2동,77.4748381956331,0.1263008166666666,3260740.0,0.23863636363636365,32.26545454545454
양천구,목3동,77.4748381956331,0.1263008166666666,3105609.0,0.25,30.268181818181816
양천구,목4동,77.4748381956331,0.1263008166666666,3450270.272727273,0.22863636363636364,34.597272727272724
양천구,목5동,77.4748381956331,0.1263008166666666,6033065.2272727275,0.12863636363636363,68.33318181818181
